ID,Category,match_score,skills_found,missing_skills
32651555,FITNESS,0.000370648,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
22560013,PUBLIC-RELATIONS,0.000368788,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
37913536,PUBLIC-RELATIONS,0.000363963,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
46349752,HEALTHCARE,0.00035962,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
11850315,PUBLIC-RELATIONS,0.000356505,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27921561,DIGITAL-MEDIA,0.000355811,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
40882926,AGRICULTURE,0.000352389,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
27662298,CHEF,0.000351156,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
28871170,ADVOCATE,0.000350279,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
65864767,BANKING,0.000349651,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
24412546,BUSINESS-DEVELOPMENT,0.000339147,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
12820557,SALES,0.000334732,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
54201930,DESIGNER,0.000334482,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
24592627,AUTOMOBILE,0.000329194,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
13195436,AVIATION,0.000321033,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
23933031,BPO,0.000318888,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
29167286,AVIATION,0.00031785,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
28325193,ARTS,0.000317687,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
23807940,CHEF,0.000315371,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
14106638,FINANCE,0.000315292,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
31199035,SALES,0.00031403,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
38355831,AVIATION,0.000306388,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
20819838,SALES,0.000306163,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
27974588,FITNESS,0.000293323,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
25070914,PUBLIC-RELATIONS,0.000292259,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
74522938,CHEF,0.000291934,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
13178604,SALES,0.000291635,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
24828381,CONSULTANT,0.000288311,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
26234972,CONSULTANT,0.000281395,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
25413261,PUBLIC-RELATIONS,0.000280056,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
10333051,FITNESS,0.000278292,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
14874322,AVIATION,0.000263907,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
15471999,DESIGNER,0.00024548,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
29764492,,0.000217456,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
69764348,CONSTRUCTION,0.000214834,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
10567764,AVIATION,0.000196315,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
78107631,ARTS,0.000184782,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
11842274,,0.000148713,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"					Record the number",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
Arrange for equipment maintenance and repairs,,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
62870550,FITNESS,0,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
applicable Money Laundering Prevention Procedures and,,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
customer transaction report</span> </p> </li> <li style='color: rgb(51,sans-serif; font-size: 12pt; font-style: normal; font-weight: normal;'> <p style='color: rgb(0,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
count at our branches</span> </p> </li> <li style='color: rgb(51,sans-serif; font-size: 12pt; font-style: normal; font-weight: normal;'> <p style='color: rgb(0,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
report on all activities in the bank</span> </p> </li> <li style='color: rgb(51,sans-serif; font-size: 12pt; font-style: normal; font-weight: normal;'> <p style='color: rgb(0,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"12.0pt;font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"12.0pt;font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
of all KYC document and ensure they are authentic</span> </p> </li> <li style='color: rgb(51,sans-serif; font-size: 12pt; font-style: normal; font-weight: normal;'> <p style='color: rgb(0,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
Plan,,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
Bartender - St.</li> <li> Jude Golf Tournament / May 2017 / Memphis, and take them to kitchen for cleaning.</li> <li> Stock service areas with supplies such as coffee,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
 with customers to ensure that they are enjoying their meals and take action to correct any problems.</li> <li> Serve food and/or beverages to patrons; prepare and serve specialty dishes at tables as required.</li> <li> Escort customers to their seats.</li> <li> Inform customers of daily drink &amp; menu specials.</li> <li> Explain how various menu items are prepared, food and tableware,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"12.0pt;font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"293.0pt;mso-layout-grid-align:none;text-autospace:none""""> <span style=""""margin: 525px auto auto 78px; left: 0px; width: 8px; height: 8px; position: absolute; z-index: -1895823360; mso-ignore: vglayout;""""> <img height=""""8"""" src=""""file:///C:/Users/Jitta/AppData/Local/Temp/msohtmlclip1/01/clip_image001.png"""" v:shapes=""""Freeform_x0020_27"""" width=""""8""""/> </span> <span style=""""margin: 501px auto auto 424px; left: 0px; width: 7px; height: 8px; position: absolute; z-index: -1895822336; mso-ignore: vglayout;""""> <img height=""""8"""" src=""""file:///C:/Users/Jitta/AppData/Local/Temp/msohtmlclip1/01/clip_image002.png"""" v:shapes=""""Freeform_x0020_26"""" width=""""7""""/> </span> <span lang=""""EN-GB"""" style='font-size:12.0pt;font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"12.0pt;font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"293.35pt;mso-layout-grid-align:none;text-autospace:none""""> <span style=""""margin: 501px auto auto 78px; left: 0px; width: 8px; height: 8px; position: absolute; z-index: -1895824384; mso-ignore: vglayout;""""> <img height=""""8"""" src=""""file:///C:/Users/Jitta/AppData/Local/Temp/msohtmlclip1/01/clip_image001.png"""" v:shapes=""""Freeform_x0020_28"""" width=""""8""""/> </span> <span lang=""""EN-GB"""" style='font-size:12.0pt;font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"letter-spacing:.25pt'> Customer and Personal Service</span> <span lang=""""EN-GB"""" style='font-size:12.0pt;font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"					Estimate food", and other beverage consumption to anticipate amounts to be purchased or,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"					Schedule use of facilities or catering services for events such as banquets or receptions",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
Greet guests,,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"					Review menus and analyze recipes to determine labor and overhead costs",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"					Record the number",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
Maintain food and equipment inventories,,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
" id=""""04777449-ab7b-42ff-895f-05c6924c49aeDGRE3"""" itemprop=""""name""""> Bachelor of Applied Arts And Science</span> <span> : </span> <span class=""""programline"""" id=""""04777449-ab7b-42ff-895f-05c6924c49aeSTUY3""""> Civil Engineering</span> <span> "," Microsoft Project</li> <li> Field Operations / Inspections</li> <li> Troubleshooting/ Problem Solver</li> <li> Quality Control / Inspection</li> </ul> <ul> <li> Team Building / Leadership</li> <li> Project Coordination / Development</li> <li> OSHA Regulation / Project Safety</li> <li> Cost / Profit Analysis</li> <li> Civil Engineering</li> <li> Project Planning and Development</li> <li> Project supervision</li> </ul> </div> </div> </div> <div class=""""section"""" id=""""SECTION_WRKH92a9e8e6-e2d1-4f49-b957-456f264ee0f1"""" style=""""padding-top:0px;""""> <div class=""""heading""""> <div class=""""sectiontitle"""" id=""""SECTNAME_WRKH92a9e8e6-e2d1-4f49-b957-456f264ee0f1""""> Work History</div> </div> <div class=""""paragraph firstparagraph"""" id=""""PARAGRAPH_92a9e8e6-e2d1-4f49-b957-456f264ee0f1_1_592bf69f-1fa4-4042-9598-aee0d9494dd4"""" itemscope="""""""" itemtype=""""https://schema.org/Organization"""" style=""""padding-top:NaNpx;""""> <div class=""""singlecolumn""""> <span class=""""paddedline""""> <span class=""""jobtitle"""" id=""""92a9e8e6-e2d1-4f49-b957-456f264ee0f1JTIT1""""> Project Manger/Lead Super </span> <span> ",0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"					Review work procedures and operational problems to determine ways to improve service",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"					Organize and direct worker training programs", and evaluate,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"					Keep records required by government agencies regarding sanitation",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"                        </span> <span class=""""joblocation jobstate"""" id=""""1074966258JSTA21"""" itemprop=""""addressRegion""""> State</span> <br/> </span> <span class=""""jobline"""" id=""""1074966258JDES21"""" itemprop=""""description""""> <ul> <li> Randstad at Vanguard My primary responsibility was to process monetary transaction to include", adding beneficiaries,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"                        </span> <span class=""""joblocation jobstate"""" id=""""1074966258JSTA20"""" itemprop=""""addressRegion""""> State</span> <br/> </span> <span class=""""jobline"""" id=""""1074966258JDES20"""" itemprop=""""description""""> <ul> <li> Randstad at Vanguard My primary responsibility was to process monetary transaction to include", adding beneficiaries,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"                        </span> <span class=""""joblocation jobstate"""" id=""""1074966258JSTA19"""" itemprop=""""addressRegion""""> State</span> <br/> </span> <span class=""""jobline"""" id=""""1074966258JDES19"""" itemprop=""""description""""> <ul> <li> Alltel Wireless My primary responsibility was to resolve customer inquiries and concerns regarding our products and services such as", promotions,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
ls and explain fees and charges for service.</li> <li> Determine when service suspension and/or disconnect is appropriate and initiate accordingly.</li> <li> Also sell products,,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"M4""""> </span> </div> </div> <div class=""""paragraph"""" id=""""PARAGRAPH_1063997119_5_712365945"""" itemscope="""""""" itemtype=""""https://schema.org/EducationalOrganization"""" style=""""padding-top:0px;""""> <span class=""""dates_wrapper""""> <span class=""""jobdates"""" id=""""1063997119GRYR5""""> </span> </span> <div class=""""singlecolumn""""> <span class=""""paddedline"""" itemprop=""""description""""> <span class=""""degree"""" id=""""1063997119DGRE5"""" itemprop=""""name""""> .          Proficient in Microsoft Office.</span> <span> : </span> <span class=""""programline"""" id=""""1063997119STUY5""""> </span> </span> <span class=""""field"""" id=""""1063997119FRFM5""""> </span> </div> </div> </div> <div class=""""section"""" id=""""SECTION_AFIL1064008463"""" style=""""padding-top:0px;""""> <div class=""""heading bottomborder""""> <div class=""""sectiontitle"""" id=""""SECTNAME_AFIL1064008463""""> Affiliations</div> </div> <div class=""""paragraph firstparagraph"""" id=""""PARAGRAPH_1064008463_1_712375573"""" style=""""padding-top:0px;""""> <div class=""""field singlecolumn"""" id=""""1064008463FRFM1""""> <p> Chair member of the Wells Fargo Latin Connection Houston Chapter</p> </div> </div> </div> </div>""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"                        </span> <span class=""""joblocation jobstate"""" id=""""1074966258JSTA25"""" itemprop=""""addressRegion""""> State</span> <br/> </span> <span class=""""jobline"""" id=""""1074966258JDES25"""" itemprop=""""description""""> <ul> <li> Tempe Schools Credit My primary responsibility was maintaining and auditing.</li> <li> Union General Ledger accounts", posting and reconciling large- volume batch summary transactions,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"                        </span> <span class=""""joblocation jobstate"""" id=""""1074966258JSTA24"""" itemprop=""""addressRegion""""> State</span> <br/> </span> <span class=""""jobline"""" id=""""1074966258JDES24"""" itemprop=""""description""""> <ul> <li> Tempe Schools Credit My primary responsibility was maintaining and auditing.</li> <li> Union General Ledger accounts", posting and reconciling large- volume batch summary transactions,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"                        </span> <span class=""""joblocation jobstate"""" id=""""1074966258JSTA23"""" itemprop=""""addressRegion""""> State</span> <br/> </span> <span class=""""jobline"""" id=""""1074966258JDES23"""" itemprop=""""description""""> <ul> <li> Tempe Schools Credit My primary responsibility was maintaining and auditing.</li> <li> Union General Ledger accounts", posting and reconciling large- volume batch summary transactions,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"                        </span> <span class=""""joblocation jobstate"""" id=""""1074966258JSTA22"""" itemprop=""""addressRegion""""> State</span> <br/> </span> <span class=""""jobline"""" id=""""1074966258JDES22"""" itemprop=""""description""""> <ul> <li> Randstad at Vanguard My primary responsibility was to process monetary transaction to include", adding beneficiaries,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"paddedline""> <span class=""jobline txtLeft"" id=""774172280JDES10"" itemprop=""description""> <ul> <li style=""text-align: left;""> Facilitated and led logistics finance team during month-end close processes, including invoicing, journal entries, accrual obligations and account reconciliations</li> <li style=""text-align: left;""> Created executive analysis reports highlighting business issues, potential risks and profit opportunities</li> <li style=""text-align: left;""> Created detailed financial models and analytical tools to facilitate variance analysis</li> <li style=""text-align: left;""> Managed $250M+ annual expense budgets across logistics finance organization</li> <li style=""text-align: left;""> Responsible for $350M sales business unit P&amp;L management including revenue, cost of goods, SG&amp;A, and profit margins</li> <li style=""text-align: left;""> Providing guidance for monthly forecast process and giving strategic financial leadership to the business on achieving goals</li> <li style=""text-align: left;""> Analyze financial, operational, and accounting data for the development of reports to be delivered to various business segments</li> <li style=""text-align: left;""> Provide metrics and KPI's that improve the key drivers of operations and enable effective management, decision-making and execution</li> <li style=""text-align: left;""> Standard costing experience and budgeting across manufacturing functions</li> <li style=""text-align: left;""> Recap and analyze business results versus plan and forecast on a weekly, monthly, quarterly and ad-hoc basis to ensure goals are reached<br/> </li> <li style=""text-align: left;""> Streamlined spending analysis to create more accurate, efficient and automated processes</li> <li style=""text-align: left;""> Participated in large ERP system transitions and new implementations in finance organization</li> <li style=""text-align: left;""> Worked closely across all business functions to create strong relationship and partnerships and ensuring communication across the company and knowledge of all downstream/upstream processes are considered</li> <li style=""text-align: left;""> Participating in quarterly and annual audits with both internal and external partners</li> <li class=""tempListItem"" style=""list-style-type:none""> </li> <li class=""tempListItem"" style=""list-style-type:none""> </li> <div class=""newSpan"" style=""margin-left: -53px;""> </div> <li class=""tempListItem"" style=""list-style-type:none""> </li> <li class=""tempListItem"" style=""list-style-type:none""> </li> <li style=""text-align: left;""> Created and presented pro forma statements and ""what if"" analysis to exective leadership</li> </ul> </span> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_774172280_11_502096577"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""padding-top:0px;""> <div class=""singlecolumn""> <span class=""paddedline txtCenter""> <span class=""companyname"" id=""774172280COMP11"" itemprop=""name""> Company Name</span> </span> <span class=""paddedline txtCenter"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""joblocation jobcity"" id=""774172280JCIT11"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""774172280JSTA11"" itemprop=""addressRegion""> State</span> </span> <span class=""paddedline""> <span class=""jobtitle"" id=""774172280JTIT11""> FINANCIAL ANALYST/PROJECT MANAGER</span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%m/%Y"" id=""774172280JSTD11""> 04/2007</span> <span>  to </span> <span class=""jobdates"" format=""%m/%Y"" id=""774172280EDDT11""> 06/2011</span> </span> </span> <span class=""paddedline""> <span class=""jobline txtLeft"" id=""774172280JDES11"" itemprop=""description""> <ul> <li> Monthly P&amp;L management, including Financial and operations analysis for profitability comparisons, risk management, and expense management.</li> <li> Develop and maintain comprehensive and summarized reporting package to monitor the performance each month in all critical areas - sales, gross margin, expenses, inventory, productivity, etc.</li> <li> SuperUser of Data Warehouse and reporting systems (Oracle, OBIEE, EssBase, Business Objects) Developed consolidated reporting for EOA (Lens and Lab divisions) for senior executives.</li> <li> Produce pro-forma/trend analysis using, forecast, budget, and history to identify threats and opportunities.</li> <li> Develop a business partner relationship by providing them with the means to understand their sales, margin, and expenses while offering recommendations for ways to improve their business.</li> <li> Budget/Forecasting development and management using input from top management and operations.</li> <li> Prepare management presentations to be reviewed at Executive Board meetings.</li> <li> Master System User of Budgeting and Planning Application (SAP/Business Objects) to provide support for all business units using this software (140 users) Support the VP of Finance Business Analysis on special projects for system and business process re-engineering, cost reduction, and systems enhancements (ACE) Coordination point for consolidated reporting in the Commercial Sales Business Initiate projects to achieve improvements in identified areas Six Sigma/Lean Management Certified.</li> </ul> </span> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_774172280_12_502096578"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""padding-top:0px;""> <div class=""singlecolumn""> <span class=""paddedline txtCenter""> <span class=""companyname"" id=""774172280COMP12"" itemprop=""name""> Company Name</span> </span> <span class=""paddedline txtCenter"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""joblocation jobcity"" id=""774172280JCIT12"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""774172280JSTA12"" itemprop=""addressRegion""> State</span> </span> <span class=""paddedline""> <span class=""jobtitle"" id=""774172280JTIT12""> OPERATIONS SUPERVISOR</span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%m/%Y"" id=""774172280JSTD12""> 10/2006</span> <span>  to </span> <span class=""jobdates"" format=""%m/%Y"" id=""774172280EDDT12""> 04/2007</span> </span> </span> <span class=""paddedline""> <span class=""jobline txtLeft"" id=""774172280JDES12"" itemprop=""description""> <ul> <li> Create and prepare training documentation (handouts, training guides, test cases) and presentation material to be available for new hires.</li> <li> Strategic planning and forecasting to assist in new cost reduction projects/programs.</li> <li> Develop program and system mapping exercises for database conversion Prepare as Subject Matter Expert for assigned project Responsible for the integration of an internal corporate treasury security tracking program from Boston  office to Dallas.</li> </ul> </span> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_774172280_13_502096579"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""padding-top:0px;""> <div class=""singlecolumn""> <span class=""paddedline txtCenter""> <span class=""companyname"" id=""774172280COMP13"" itemprop=""name""> Company Name</span> </span> <span class=""paddedline txtCenter"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""joblocation jobcity"" id=""774172280JCIT13"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""774172280JSTA13"" itemprop=""addressRegion""> State</span> </span> <span class=""paddedline""> <span class=""jobtitle"" id=""774172280JTIT13""> PRICING ANALYST</span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%m/%Y"" id=""774172280JSTD13""> 10/2005</span> <span>  to </span> <span class=""jobdates"" format=""%m/%Y"" id=""774172280EDDT13""> 10/2006</span> </span> </span> <span class=""paddedline""> <span class=""jobline txtLeft"" id=""774172280JDES13"" itemprop=""description""> <ul> <li> Research and analyze domestic and foreign securities Prepare daily and monthly security reports via our pricing vendors Work closely with Accounting Department to ensure timely and accurate reporting to our clients regarding their investment portfolios Management of various corporate retirement accounts,  reporting on a monthly and daily basis Prepare daily and monthly pricing variance reports for specific accounts.</li> </ul> </span> </span> </div> </div> </div> <div class=""section"" id=""SECTION_EDUC774172282"" style=""padding-top:0px;""> <div class=""heading""> <div class=""sectiontitle"" id=""SECTNAME_EDUC774172282""> Education</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_774172282_1_502096581"" itemscope="""" itemtype=""https://schema.org/EducationalOrganization"" style=""padding-top:0px;""> <div class=""singlecolumn""> <span class=""paddedline"" itemprop=""description""> <span class=""degree"" dependency=""DGRE"" id=""774172282DGRE1"" itemprop=""name""> MBA</span> <span> :</span> <span class=""programline"" dependency=""STUY"" id=""774172282STUY1""> FINANCE</span> <span class=""datesWrapper""> <span class=""jobdates"" id=""774172282GRYR1""> 2006</span> </span> </span> <span class=""paddedline""> <span class=""companyname companyname_educ"" id=""774172282SCHO1"" itemprop=""name""> University of North Texas</span> <span> , </span> <span class=""joblocation jobcity"" id=""774172282SCIT1""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""774172282SSTA1""> State</span> <span class=""joblocation jobstate"" id=""774172282SCNT1""> </span> </span> <span class=""paddedline""> <span class=""field"" id=""774172282FRFM1""> </span> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_774172282_2_502096582"" itemscope="""" itemtype=""https://schema.org/EducationalOrganization"" style=""padding-top:0px;""> <div class=""singlecolumn""> <span class=""paddedline"" itemprop=""description""> <span class=""degree"" dependency=""DGRE"" id=""774172282DGRE2"" itemprop=""name""> Bachelor of Science</span> <span> :</span> <span class=""programline"" dependency=""STUY"" id=""774172282STUY2""> ACCOUNTING</span> <span class=""datesWrapper""> <span class=""jobdates"" id=""774172282GRYR2""> 2003</span> </span> </span> <span class=""paddedline""> <span class=""companyname companyname_educ"" id=""774172282SCHO2"" itemprop=""name""> Southeastern Oklahoma State University</span> <span> , </span> <span class=""joblocation jobcity"" id=""774172282SCIT2""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""774172282SSTA2""> State</span> <span class=""joblocation jobstate"" id=""774172282SCNT2""> </span> </span> <span class=""paddedline""> <span class=""field"" id=""774172282FRFM2""> <div> Participated in the VITA program</div> <div> Accounting Club MemberÂ </div> </span> </span> </div> </div> </div> <div class=""section"" id=""SECTION_SKLL774172285"" style=""padding-top:0px;""> <div class=""heading""> <div class=""sectiontitle"" id=""SECTNAME_SKLL774172285""> Skills</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_774172285_1_502096586"" style=""padding-top:0px;""> <div class=""field singlecolumn"" id=""774172285FRFM1""> Accounting, Budgeting and Planning, Business Analysis, Business process re-engineering, Cost reduction analysis, Finance Reporting, Financial Statements, Forecasting, Inventory reconciliations, Manufacturing Costing analysis, Oracle, Payroll, Risk management, Sales, System conversions/Implementations, SAP, Six Sigma, Strategic planning, Tax returns, Trend analysis</div> </div> </div> </div>",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
Treasurer/sectary,,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"letter-spacing:.25pt'> Computers and Electronics</span> <span lang=""""EN-GB"""" style='font-size:12.0pt;font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"exactly;tab-stops:293.35pt;mso-layout-grid-align:none;text-autospace:none""""> <span style=""""margin: 549px auto auto 78px; left: 0px; width: 8px; height: 8px; position: absolute; z-index: -1895821312; mso-ignore: vglayout;""""> <img height=""""8"""" src=""""file:///C:/Users/Jitta/AppData/Local/Temp/msohtmlclip1/01/clip_image001.png"""" v:shapes=""""Freeform_x0020_25"""" width=""""8""""/> </span> <span style=""""margin: 525px auto auto 424px; left: 0px; width: 7px; height: 8px; position: absolute; z-index: -1895820288; mso-ignore: vglayout;""""> <img height=""""8"""" src=""""file:///C:/Users/Jitta/AppData/Local/Temp/msohtmlclip1/01/clip_image002.png"""" v:shapes=""""Freeform_x0020_24"""" width=""""7""""/> </span> <span lang=""""EN-GB"""" style='font-size:12.0pt;font-family:""""Arial""""",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
"					Monitor budgets and payroll records",,0,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
